tracking_id,order_id,item_id,timestamp,status,location
1070,148,433,2025-05-09 04:00:00,ready_for_pickup,
1071,148,433,2025-05-09 09:00:00,shipped,Bogotá D.C.
1072,148,433,2025-05-09 23:00:00,in_transit,Cali
1073,148,433,2025-05-10 02:00:00,out_for_delivery,
1074,148,433,2025-05-10 19:00:00,delivered,Dirección de Entrega
1075,149,435,2025-12-18 00:00:00,order_placed,
1076,149,435,2025-12-18 06:00:00,payment_confirmed,
1077,149,435,2025-12-19 06:00:00,preparing,
1078,149,435,2025-12-19 20:00:00,ready_for_pickup,
1079,149,435,2025-12-20 02:00:00,shipped,Cali
1080,149,435,2025-12-20 17:00:00,in_transit,Cali
1081,149,435,2025-12-21 02:00:00,out_for_delivery,
1082,149,435,2025-12-21 11:00:00,delivered,Dirección de Entrega
1083,150,439,2026-01-07 00:00:00,order_placed,
1084,150,439,2026-01-07 16:00:00,payment_confirmed,
1085,150,439,2026-01-08 16:00:00,preparing,
1086,150,439,2026-01-09 00:00:00,ready_for_pickup,
1087,150,439,2026-01-09 13:00:00,shipped,Cali
1088,150,439,2026-01-09 20:00:00,in_transit,Bogotá D.C.
1089,150,439,2026-01-10 02:00:00,out_for_delivery,
1090,150,439,2026-01-10 04:00:00,delivered,Dirección de Entrega
1091,151,443,2025-06-06 00:00:00,order_placed,
1092,151,443,2025-06-07 00:00:00,payment_confirmed,
1093,151,443,2025-06-07 09:00:00,preparing,
1094,151,443,2025-06-08 04:00:00,ready_for_pickup,
1095,151,443,2025-06-09 01:00:00,shipped,Barranquilla
1096,151,443,2025-06-09 16:00:00,in_transit,Barranquilla
1097,151,443,2025-06-10 07:00:00,out_for_delivery,
1098,151,443,2025-06-10 16:00:00,delivered,Dirección de Entrega
1099,152,448,2026-01-11 00:00:00,order_placed,
1100,152,448,2026-01-12 00:00:00,payment_confirmed,
1101,152,448,2026-01-13 00:00:00,preparing,
1102,152,448,2026-01-13 12:00:00,ready_for_pickup,
1103,152,448,2026-01-13 20:00:00,shipped,Barranquilla
1104,152,448,2026-01-14 06:00:00,in_transit,Bogotá D.C.
1105,152,448,2026-01-15 01:00:00,out_for_delivery,
1106,152,448,2026-01-16 00:00:00,delivered,Dirección de Entrega
1107,153,450,2025-06-29 00:00:00,order_placed,
1108,153,450,2025-06-29 02:00:00,payment_confirmed,
1109,153,450,2025-06-29 12:00:00,preparing,
1110,153,450,2025-06-30 10:00:00,ready_for_pickup,
1111,153,450,2025-07-01 08:00:00,shipped,Bogotá D.C.
1112,153,450,2025-07-02 06:00:00,in_transit,Medellín
1113,153,450,2025-07-02 12:00:00,out_for_delivery,
1114,153,450,2025-07-03 00:00:00,delivered,Dirección de Entrega
1115,154,452,2025-06-18 00:00:00,order_placed,
1116,154,452,2025-06-18 23:00:00,payment_confirmed,
1117,154,452,2025-06-19 22:00:00,cancelled,
1118,155,456,2025-04-13 00:00:00,order_placed,
1119,155,456,2025-04-13 13:00:00,payment_confirmed,
1120,155,456,2025-04-13 19:00:00,preparing,
1121,155,456,2025-04-14 11:00:00,ready_for_pickup,
1122,155,456,2025-04-15 09:00:00,shipped,Bogotá D.C.
1123,155,456,2025-04-15 19:00:00,in_transit,Bogotá D.C.
1124,155,456,2025-04-16 01:00:00,out_for_delivery,
1125,155,456,2025-04-16 16:00:00,delivered,Dirección de Entrega
1126,156,457,2025-10-18 00:00:00,order_placed,
1127,156,457,2025-10-19 00:00:00,payment_confirmed,
1128,156,457,2025-10-19 21:00:00,preparing,
1129,156,457,2025-10-20 13:00:00,ready_for_pickup,
1130,156,457,2025-10-21 02:00:00,shipped,Barranquilla
1131,156,457,2025-10-21 23:00:00,in_transit,Barranquilla
1132,156,457,2025-10-22 21:00:00,out_for_delivery,
1133,156,457,2025-10-23 06:00:00,delivered,Dirección de Entrega
1134,157,460,2025-04-14 00:00:00,order_placed,
1135,157,460,2025-04-14 07:00:00,payment_confirmed,
1136,157,460,2025-04-15 07:00:00,preparing,
1137,157,460,2025-04-15 13:00:00,ready_for_pickup,
1138,157,460,2025-04-15 23:00:00,shipped,Barranquilla
1139,157,460,2025-04-16 09:00:00,in_transit,Bogotá D.C.
1140,157,460,2025-04-17 02:00:00,out_for_delivery,
1141,157,460,2025-04-17 07:00:00,delivered,Dirección de Entrega
1142,158,464,2025-02-23 00:00:00,order_placed,
1143,158,464,2025-02-23 23:00:00,payment_confirmed,
1144,158,464,2025-02-24 03:00:00,preparing,
1145,158,464,2025-02-24 15:00:00,ready_for_pickup,
1146,158,464,2025-02-24 23:00:00,shipped,Medellín
1147,158,464,2025-02-25 08:00:00,in_transit,Medellín
1148,158,464,2025-02-26 00:00:00,out_for_delivery,
1149,158,464,2025-02-26 20:00:00,delivered,Dirección de Entrega
1150,159,465,2025-10-17 00:00:00,order_placed,
1151,159,465,2025-10-17 16:00:00,payment_confirmed,
1152,159,465,2025-10-18 14:00:00,preparing,
1153,159,465,2025-10-19 14:00:00,ready_for_pickup,
1154,159,465,2025-10-20 10:00:00,shipped,Medellín
1155,159,465,2025-10-20 15:00:00,in_transit,Bogotá D.C.
1156,159,465,2025-10-20 22:00:00,out_for_delivery,
1157,159,465,2025-10-21 11:00:00,delivered,Dirección de Entrega
1158,160,470,2025-08-16 00:00:00,order_placed,
1159,160,470,2025-08-16 14:00:00,payment_confirmed,
1160,160,470,2025-08-16 21:00:00,preparing,
1161,160,470,2025-08-17 18:00:00,ready_for_pickup,
1162,160,470,2025-08-18 15:00:00,shipped,Cali
1163,160,470,2025-08-19 14:00:00,in_transit,Barranquilla
1164,160,470,2025-08-20 14:00:00,out_for_delivery,
1165,160,470,2025-08-21 14:00:00,delivered,Dirección de Entrega
1166,161,471,2025-07-24 00:00:00,order_placed,
1167,161,471,2025-07-24 12:00:00,payment_confirmed,
1168,161,471,2025-07-25 01:00:00,preparing,
1169,161,471,2025-07-25 10:00:00,ready_for_pickup,
1170,161,471,2025-07-25 15:00:00,shipped,Medellín
1171,161,471,2025-07-25 18:00:00,in_transit,Barranquilla
1172,161,471,2025-07-25 22:00:00,out_for_delivery,
1173,161,471,2025-07-26 04:00:00,delivered,Dirección de Entrega
1174,162,476,2025-02-18 00:00:00,order_placed,
1175,162,476,2025-02-18 15:00:00,payment_confirmed,
1176,162,476,2025-02-19 13:00:00,preparing,
1177,162,476,2025-02-20 00:00:00,ready_for_pickup,
1178,162,476,2025-02-20 02:00:00,shipped,Cali
1179,162,476,2025-02-20 05:00:00,in_transit,Bogotá D.C.
1180,162,476,2025-02-20 09:00:00,out_for_delivery,
1181,162,476,2025-02-21 00:00:00,delivered,Dirección de Entrega
1182,163,479,2025-04-18 00:00:00,order_placed,
1183,163,479,2025-04-18 08:00:00,payment_confirmed,
1184,163,479,2025-04-18 17:00:00,preparing,
1185,163,479,2025-04-19 06:00:00,ready_for_pickup,
1186,163,479,2025-04-19 19:00:00,shipped,Medellín
1187,163,479,2025-04-20 07:00:00,in_transit,Bogotá D.C.
1188,163,479,2025-04-21 05:00:00,out_for_delivery,
1189,163,479,2025-04-21 08:00:00,delivered,Dirección de Entrega
1190,164,480,2026-01-07 00:00:00,order_placed,
1191,164,480,2026-01-07 18:00:00,payment_confirmed,
1192,164,480,2026-01-08 10:00:00,preparing,
1193,164,480,2026-01-08 15:00:00,ready_for_pickup,
1194,164,480,2026-01-09 15:00:00,shipped,Cali
1195,164,480,2026-01-10 04:00:00,in_transit,Barranquilla
1196,164,480,2026-01-10 21:00:00,out_for_delivery,
1197,164,480,2026-01-11 11:00:00,delivered,Dirección de Entrega
1198,165,482,2025-04-29 00:00:00,order_placed,
1199,165,482,2025-04-29 06:00:00,payment_confirmed,
1200,165,482,2025-04-30 02:00:00,preparing,
1201,165,482,2025-04-30 10:00:00,ready_for_pickup,
1202,165,482,2025-04-30 20:00:00,shipped,Medellín
1203,165,482,2025-05-01 13:00:00,in_transit,Cali
1204,165,482,2025-05-01 17:00:00,out_for_delivery,
1205,165,482,2025-05-02 00:00:00,delivered,Dirección de Entrega
1206,166,486,2026-02-05 00:00:00,order_placed,
1207,167,491,2026-01-27 00:00:00,order_placed,
1208,167,491,2026-01-27 10:00:00,payment_confirmed,
1209,167,491,2026-01-27 12:00:00,preparing,
1210,167,491,2026-01-28 02:00:00,ready_for_pickup,
1211,167,491,2026-01-28 07:00:00,shipped,Barranquilla
1212,167,491,2026-01-28 11:00:00,in_transit,Barranquilla
1213,167,491,2026-01-29 09:00:00,out_for_delivery,
1214,167,491,2026-01-29 14:00:00,delivered,Dirección de Entrega
1215,168,495,2026-01-14 00:00:00,order_placed,
1216,168,495,2026-01-14 04:00:00,payment_confirmed,
1217,168,495,2026-01-14 13:00:00,preparing,
1218,168,495,2026-01-15 12:00:00,ready_for_pickup,
1219,168,495,2026-01-16 08:00:00,shipped,Medellín
1220,168,495,2026-01-16 23:00:00,in_transit,Cali
1221,168,495,2026-01-17 12:00:00,out_for_delivery,
1222,168,495,2026-01-18 03:00:00,delivered,Dirección de Entrega
1223,169,498,2026-02-04 00:00:00,order_placed,
1224,169,498,2026-02-04 02:00:00,payment_confirmed,
1225,169,498,2026-02-04 05:00:00,preparing,
1226,170,501,2025-08-05 00:00:00,order_placed,
1227,170,501,2025-08-05 05:00:00,payment_confirmed,
1228,170,501,2025-08-05 16:00:00,cancelled,
1229,171,505,2025-10-18 00:00:00,order_placed,
1230,171,505,2025-10-18 22:00:00,payment_confirmed,
1231,171,505,2025-10-19 04:00:00,preparing,
1232,171,505,2025-10-19 16:00:00,ready_for_pickup,
1233,171,505,2025-10-19 20:00:00,shipped,Bogotá D.C.
1234,171,505,2025-10-20 09:00:00,in_transit,Barranquilla
1235,171,505,2025-10-21 05:00:00,out_for_delivery,
1236,171,505,2025-10-22 00:00:00,delivered,Dirección de Entrega
1237,172,510,2025-09-03 00:00:00,order_placed,
1238,172,510,2025-09-03 18:00:00,payment_confirmed,
1239,172,510,2025-09-04 18:00:00,preparing,
1240,172,510,2025-09-05 09:00:00,ready_for_pickup,
1241,172,510,2025-09-06 08:00:00,shipped,Barranquilla
1242,172,510,2025-09-06 17:00:00,in_transit,Cali
1243,172,510,2025-09-07 08:00:00,out_for_delivery,
1244,172,510,2025-09-07 15:00:00,delivered,Dirección de Entrega
1245,173,512,2025-06-17 00:00:00,order_placed,
1246,173,512,2025-06-17 05:00:00,payment_confirmed,
1247,173,512,2025-06-17 14:00:00,preparing,
1248,173,512,2025-06-18 04:00:00,ready_for_pickup,
1249,173,512,2025-06-18 21:00:00,shipped,Barranquilla
1250,173,512,2025-06-19 10:00:00,in_transit,Bogotá D.C.
1251,173,512,2025-06-19 15:00:00,out_for_delivery,
1252,173,512,2025-06-20 10:00:00,delivered,Dirección de Entrega
1253,174,513,2025-09-19 00:00:00,order_placed,
1254,174,513,2025-09-19 09:00:00,payment_confirmed,
1255,174,513,2025-09-19 20:00:00,preparing,
1256,174,513,2025-09-20 02:00:00,ready_for_pickup,
1257,174,513,2025-09-20 12:00:00,shipped,Medellín
1258,174,513,2025-09-21 03:00:00,in_transit,Medellín
1259,174,513,2025-09-21 06:00:00,out_for_delivery,
1260,174,513,2025-09-22 06:00:00,delivered,Dirección de Entrega
1261,175,516,2025-05-27 00:00:00,order_placed,
1262,175,516,2025-05-27 02:00:00,payment_confirmed,
1263,175,516,2025-05-27 06:00:00,preparing,
1264,175,516,2025-05-28 02:00:00,ready_for_pickup,
1265,175,516,2025-05-29 00:00:00,shipped,Medellín
1266,175,516,2025-05-29 03:00:00,in_transit,Cali
1267,175,516,2025-05-29 05:00:00,out_for_delivery,
1268,175,516,2025-05-29 21:00:00,delivered,Dirección de Entrega
1269,176,518,2025-06-18 00:00:00,order_placed,
1270,176,518,2025-06-18 10:00:00,payment_confirmed,
1271,176,518,2025-06-19 05:00:00,preparing,
1272,176,518,2025-06-19 19:00:00,ready_for_pickup,
1273,176,518,2025-06-20 07:00:00,shipped,Medellín
1274,176,518,2025-06-20 11:00:00,in_transit,Medellín
1275,176,518,2025-06-21 01:00:00,out_for_delivery,
1276,176,518,2025-06-21 13:00:00,delivered,Dirección de Entrega
1277,177,521,2025-04-20 00:00:00,order_placed,
1278,177,521,2025-04-20 23:00:00,cancelled,
1279,178,523,2025-03-05 00:00:00,order_placed,
1280,178,523,2025-03-05 03:00:00,payment_confirmed,
1281,178,523,2025-03-05 12:00:00,preparing,
1282,178,523,2025-03-05 18:00:00,ready_for_pickup,
1283,178,523,2025-03-06 11:00:00,shipped,Bogotá D.C.
1284,178,523,2025-03-07 06:00:00,in_transit,Barranquilla
1285,178,523,2025-03-07 14:00:00,out_for_delivery,
1286,178,523,2025-03-08 05:00:00,delivered,Dirección de Entrega
1287,179,524,2025-03-22 00:00:00,order_placed,
1288,179,524,2025-03-22 21:00:00,payment_confirmed,
1289,179,524,2025-03-23 09:00:00,preparing,
1290,179,524,2025-03-24 01:00:00,ready_for_pickup,
1291,179,524,2025-03-24 13:00:00,shipped,Cali
1292,179,524,2025-03-25 03:00:00,in_transit,Barranquilla
1293,179,524,2025-03-25 16:00:00,out_for_delivery,
1294,179,524,2025-03-26 13:00:00,delivered,Dirección de Entrega
1295,180,528,2025-04-01 00:00:00,order_placed,
1296,180,528,2025-04-01 10:00:00,payment_confirmed,
1297,180,528,2025-04-01 13:00:00,preparing,
1298,180,528,2025-04-01 20:00:00,ready_for_pickup,
1299,180,528,2025-04-01 22:00:00,shipped,Cali
1300,180,528,2025-04-02 07:00:00,in_transit,Cali
1301,180,528,2025-04-02 13:00:00,out_for_delivery,
1302,180,528,2025-04-02 19:00:00,delivered,Dirección de Entrega
1303,181,529,2025-09-07 00:00:00,order_placed,
1304,181,529,2025-09-07 20:00:00,payment_confirmed,
1305,181,529,2025-09-08 11:00:00,preparing,
1306,181,529,2025-09-09 06:00:00,ready_for_pickup,
1307,181,529,2025-09-09 15:00:00,shipped,Barranquilla
1308,181,529,2025-09-10 01:00:00,in_transit,Bogotá D.C.
1309,181,529,2025-09-10 11:00:00,out_for_delivery,
1310,181,529,2025-09-11 02:00:00,delivered,Dirección de Entrega
1311,182,530,2026-01-24 00:00:00,order_placed,
1312,182,530,2026-01-24 18:00:00,payment_confirmed,
1313,182,530,2026-01-24 23:00:00,cancelled,
1314,183,532,2025-12-23 00:00:00,order_placed,
1315,183,532,2025-12-23 11:00:00,payment_confirmed,
1316,183,532,2025-12-23 22:00:00,preparing,
1317,183,532,2025-12-24 03:00:00,ready_for_pickup,
1318,183,532,2025-12-24 17:00:00,shipped,Barranquilla
1319,183,532,2025-12-25 02:00:00,in_transit,Bogotá D.C.
1320,183,532,2025-12-26 02:00:00,out_for_delivery,
1321,183,532,2025-12-27 00:00:00,delivered,Dirección de Entrega
1322,184,537,2025-06-06 00:00:00,order_placed,
1323,184,537,2025-06-06 05:00:00,payment_confirmed,
1324,184,537,2025-06-06 14:00:00,cancelled,
1325,185,539,2026-01-04 00:00:00,order_placed,
1326,185,539,2026-01-04 23:00:00,payment_confirmed,
1327,185,539,2026-01-05 07:00:00,preparing,
1328,185,539,2026-01-06 00:00:00,ready_for_pickup,
1329,185,539,2026-01-06 08:00:00,shipped,Bogotá D.C.
1330,185,539,2026-01-06 21:00:00,in_transit,Medellín
1331,185,539,2026-01-07 17:00:00,out_for_delivery,
1332,185,539,2026-01-08 07:00:00,delivered,Dirección de Entrega
1333,186,543,2025-09-10 00:00:00,order_placed,
1334,186,543,2025-09-10 22:00:00,payment_confirmed,
1335,186,543,2025-09-11 20:00:00,cancelled,
1336,187,547,2025-08-05 00:00:00,order_placed,
1337,187,547,2025-08-05 21:00:00,payment_confirmed,
1338,187,547,2025-08-06 18:00:00,cancelled,
1339,188,551,2025-12-07 00:00:00,order_placed,
1340,188,551,2025-12-07 02:00:00,payment_confirmed,
1341,188,551,2025-12-07 13:00:00,preparing,
1342,188,551,2025-12-08 13:00:00,ready_for_pickup,
1343,188,551,2025-12-09 02:00:00,shipped,Medellín
1344,188,551,2025-12-10 02:00:00,in_transit,Barranquilla
1345,188,551,2025-12-10 08:00:00,out_for_delivery,
1346,188,551,2025-12-10 10:00:00,delivered,Dirección de Entrega
1347,189,556,2025-11-12 00:00:00,order_placed,
1348,189,556,2025-11-12 16:00:00,payment_confirmed,
1349,189,556,2025-11-12 19:00:00,preparing,
1350,189,556,2025-11-12 23:00:00,ready_for_pickup,
1351,189,556,2025-11-13 20:00:00,shipped,Barranquilla
1352,189,556,2025-11-14 16:00:00,in_transit,Medellín
1353,189,556,2025-11-14 21:00:00,out_for_delivery,
1354,189,556,2025-11-15 17:00:00,delivered,Dirección de Entrega
1355,190,560,2025-03-21 00:00:00,order_placed,
1356,190,560,2025-03-21 08:00:00,payment_confirmed,
1357,190,560,2025-03-21 21:00:00,preparing,
1358,190,560,2025-03-22 12:00:00,ready_for_pickup,
1359,190,560,2025-03-23 10:00:00,shipped,Medellín
1360,190,560,2025-03-24 05:00:00,in_transit,Medellín
1361,190,560,2025-03-24 17:00:00,out_for_delivery,
1362,190,560,2025-03-25 01:00:00,delivered,Dirección de Entrega
1363,191,564,2025-06-21 00:00:00,order_placed,
1364,191,564,2025-06-21 09:00:00,payment_confirmed,
1365,191,564,2025-06-21 13:00:00,preparing,
1366,191,564,2025-06-21 17:00:00,ready_for_pickup,
1367,191,564,2025-06-22 13:00:00,shipped,Barranquilla
1368,191,564,2025-06-23 13:00:00,in_transit,Cali
1369,191,564,2025-06-23 20:00:00,out_for_delivery,
1370,191,564,2025-06-24 06:00:00,delivered,Dirección de Entrega
1371,192,566,2025-05-15 00:00:00,order_placed,
1372,192,566,2025-05-15 19:00:00,payment_confirmed,
1373,192,566,2025-05-16 19:00:00,preparing,
1374,192,566,2025-05-17 18:00:00,ready_for_pickup,
1375,192,566,2025-05-18 04:00:00,shipped,Barranquilla
1376,192,566,2025-05-18 12:00:00,in_transit,Cali
1377,192,566,2025-05-19 09:00:00,out_for_delivery,
1378,192,566,2025-05-19 18:00:00,delivered,Dirección de Entrega
1379,193,567,2025-05-04 00:00:00,order_placed,
1380,193,567,2025-05-04 10:00:00,payment_confirmed,
1381,193,567,2025-05-05 06:00:00,preparing,
1382,193,567,2025-05-05 08:00:00,ready_for_pickup,
1383,193,567,2025-05-05 11:00:00,shipped,Barranquilla
1384,193,567,2025-05-05 20:00:00,in_transit,Bogotá D.C.
1385,193,567,2025-05-06 08:00:00,out_for_delivery,
1386,193,567,2025-05-06 20:00:00,delivered,Dirección de Entrega
1387,194,568,2025-07-05 00:00:00,order_placed,
1388,194,568,2025-07-05 21:00:00,payment_confirmed,
1389,194,568,2025-07-06 17:00:00,preparing,
1390,194,568,2025-07-07 01:00:00,ready_for_pickup,
1391,194,568,2025-07-07 19:00:00,shipped,Bogotá D.C.
1392,194,568,2025-07-08 12:00:00,in_transit,Bogotá D.C.
1393,194,568,2025-07-08 17:00:00,out_for_delivery,
1394,194,568,2025-07-09 16:00:00,delivered,Dirección de Entrega
1395,195,573,2025-10-13 00:00:00,order_placed,
1396,195,573,2025-10-13 21:00:00,payment_confirmed,
1397,195,573,2025-10-14 04:00:00,preparing,
1398,195,573,2025-10-14 11:00:00,ready_for_pickup,
1399,195,573,2025-10-15 10:00:00,shipped,Medellín
1400,195,573,2025-10-16 06:00:00,in_transit,Bogotá D.C.
1401,195,573,2025-10-16 12:00:00,out_for_delivery,
1402,195,573,2025-10-17 07:00:00,delivered,Dirección de Entrega
1403,196,578,2025-03-30 00:00:00,order_placed,
1404,196,578,2025-03-30 05:00:00,payment_confirmed,
1405,196,578,2025-03-30 18:00:00,preparing,
1406,196,578,2025-03-31 14:00:00,ready_for_pickup,
1407,196,578,2025-03-31 18:00:00,shipped,Barranquilla
1408,196,578,2025-04-01 01:00:00,in_transit,Cali
1409,196,578,2025-04-01 04:00:00,out_for_delivery,
1410,196,578,2025-04-01 15:00:00,delivered,Dirección de Entrega
1411,197,580,2025-05-29 00:00:00,order_placed,
1412,197,580,2025-05-29 18:00:00,payment_confirmed,
1413,197,580,2025-05-30 11:00:00,preparing,
1414,197,580,2025-05-31 07:00:00,ready_for_pickup,
1415,197,580,2025-06-01 04:00:00,shipped,Bogotá D.C.
1416,197,580,2025-06-01 17:00:00,in_transit,Bogotá D.C.
1417,197,580,2025-06-01 20:00:00,out_for_delivery,
1418,197,580,2025-06-02 16:00:00,delivered,Dirección de Entrega
1419,198,584,2026-02-05 00:00:00,order_placed,
1420,198,584,2026-02-05 12:00:00,payment_confirmed,
1421,199,585,2025-03-05 00:00:00,order_placed,
1422,199,585,2025-03-05 22:00:00,payment_confirmed,
1423,199,585,2025-03-06 04:00:00,preparing,
1424,199,585,2025-03-06 20:00:00,ready_for_pickup,
1425,199,585,2025-03-07 05:00:00,shipped,Cali
1426,199,585,2025-03-07 21:00:00,in_transit,Medellín
1427,199,585,2025-03-08 08:00:00,out_for_delivery,
1428,199,585,2025-03-08 14:00:00,delivered,Dirección de Entrega
1429,200,589,2025-02-25 00:00:00,order_placed,
1430,200,589,2025-02-25 08:00:00,payment_confirmed,
1431,200,589,2025-02-25 22:00:00,preparing,
1432,200,589,2025-02-26 11:00:00,ready_for_pickup,
1433,200,589,2025-02-27 11:00:00,shipped,Bogotá D.C.
1434,200,589,2025-02-27 18:00:00,in_transit,Barranquilla
1435,200,589,2025-02-28 17:00:00,out_for_delivery,
1436,200,589,2025-03-01 03:00:00,delivered,Dirección de Entrega
1437,201,594,2026-01-18 00:00:00,order_placed,
1438,201,594,2026-01-18 23:00:00,payment_confirmed,
1439,201,594,2026-01-19 03:00:00,preparing,
1440,201,594,2026-01-20 02:00:00,ready_for_pickup,
1441,201,594,2026-01-20 08:00:00,shipped,Bogotá D.C.
1442,201,594,2026-01-20 13:00:00,in_transit,Bogotá D.C.
1443,201,594,2026-01-20 17:00:00,out_for_delivery,
1444,201,594,2026-01-21 13:00:00,delivered,Dirección de Entrega
1445,202,598,2025-07-11 00:00:00,order_placed,
1446,202,598,2025-07-11 17:00:00,payment_confirmed,
1447,202,598,2025-07-12 17:00:00,preparing,
1448,202,598,2025-07-13 00:00:00,ready_for_pickup,
1449,202,598,2025-07-13 08:00:00,shipped,Bogotá D.C.
1450,202,598,2025-07-13 13:00:00,in_transit,Cali
1451,202,598,2025-07-13 21:00:00,out_for_delivery,
1452,202,598,2025-07-14 04:00:00,delivered,Dirección de Entrega
1453,203,603,2025-10-19 00:00:00,order_placed,
1454,203,603,2025-10-19 18:00:00,payment_confirmed,
1455,203,603,2025-10-20 18:00:00,preparing,
1456,203,603,2025-10-21 02:00:00,ready_for_pickup,
1457,203,603,2025-10-21 06:00:00,shipped,Medellín
1458,203,603,2025-10-21 23:00:00,in_transit,Medellín
1459,203,603,2025-10-22 17:00:00,out_for_delivery,
1460,203,603,2025-10-23 11:00:00,delivered,Dirección de Entrega
1461,204,608,2025-08-17 00:00:00,order_placed,
1462,204,608,2025-08-17 06:00:00,payment_confirmed,
1463,204,608,2025-08-18 02:00:00,preparing,
1464,204,608,2025-08-18 21:00:00,ready_for_pickup,
1465,204,608,2025-08-19 08:00:00,shipped,Cali
1466,204,608,2025-08-19 10:00:00,in_transit,Medellín
1467,204,608,2025-08-20 09:00:00,out_for_delivery,
1468,204,608,2025-08-20 19:00:00,delivered,Dirección de Entrega
1469,205,613,2025-09-23 00:00:00,order_placed,
1470,205,613,2025-09-23 21:00:00,payment_confirmed,
1471,205,613,2025-09-24 19:00:00,preparing,
1472,205,613,2025-09-25 09:00:00,ready_for_pickup,
1473,205,613,2025-09-26 04:00:00,shipped,Bogotá D.C.
1474,205,613,2025-09-26 06:00:00,in_transit,Bogotá D.C.
1475,205,613,2025-09-27 04:00:00,out_for_delivery,
1476,205,613,2025-09-27 19:00:00,delivered,Dirección de Entrega
1477,206,617,2025-08-10 00:00:00,order_placed,
1478,206,617,2025-08-10 03:00:00,payment_confirmed,
1479,206,617,2025-08-11 02:00:00,preparing,
1480,206,617,2025-08-11 17:00:00,ready_for_pickup,
1481,206,617,2025-08-12 04:00:00,shipped,Cali
1482,206,617,2025-08-12 21:00:00,in_transit,Bogotá D.C.
1483,206,617,2025-08-13 02:00:00,out_for_delivery,
1484,206,617,2025-08-14 00:00:00,delivered,Dirección de Entrega
1485,207,619,2025-03-10 00:00:00,order_placed,
1486,207,619,2025-03-10 12:00:00,payment_confirmed,
1487,207,619,2025-03-10 17:00:00,preparing,
1488,207,619,2025-03-11 04:00:00,ready_for_pickup,
1489,207,619,2025-03-11 06:00:00,shipped,Medellín
1490,207,619,2025-03-12 04:00:00,in_transit,Barranquilla
1491,207,619,2025-03-12 08:00:00,out_for_delivery,
1492,207,619,2025-03-12 15:00:00,delivered,Dirección de Entrega
1493,208,621,2025-10-19 00:00:00,order_placed,
1494,208,621,2025-10-19 18:00:00,payment_confirmed,
1495,208,621,2025-10-20 09:00:00,preparing,
1496,208,621,2025-10-21 04:00:00,ready_for_pickup,
1497,208,621,2025-10-21 08:00:00,shipped,Cali
1498,208,621,2025-10-21 11:00:00,in_transit,Bogotá D.C.
1499,208,621,2025-10-22 00:00:00,out_for_delivery,
1500,208,621,2025-10-22 03:00:00,delivered,Dirección de Entrega
1501,209,624,2026-01-03 00:00:00,order_placed,
1502,209,624,2026-01-03 09:00:00,payment_confirmed,
1503,209,624,2026-01-03 16:00:00,preparing,
1504,209,624,2026-01-04 15:00:00,ready_for_pickup,
1505,209,624,2026-01-05 15:00:00,shipped,Barranquilla
1506,209,624,2026-01-06 01:00:00,in_transit,Medellín
1507,209,624,2026-01-06 05:00:00,out_for_delivery,
1508,209,624,2026-01-06 09:00:00,delivered,Dirección de Entrega
1509,210,628,2025-03-05 00:00:00,order_placed,
1510,210,628,2025-03-05 04:00:00,payment_confirmed,
1511,210,628,2025-03-05 17:00:00,preparing,
1512,210,628,2025-03-06 12:00:00,ready_for_pickup,
1513,210,628,2025-03-06 22:00:00,shipped,Cali
1514,210,628,2025-03-07 09:00:00,in_transit,Cali
1515,210,628,2025-03-08 05:00:00,out_for_delivery,
1516,210,628,2025-03-08 18:00:00,delivered,Dirección de Entrega
1517,211,629,2025-11-22 00:00:00,order_placed,
1518,211,629,2025-11-22 03:00:00,payment_confirmed,
1519,211,629,2025-11-22 20:00:00,preparing,
1520,211,629,2025-11-23 01:00:00,ready_for_pickup,
1521,211,629,2025-11-23 05:00:00,shipped,Cali
1522,211,629,2025-11-23 11:00:00,in_transit,Cali
1523,211,629,2025-11-23 16:00:00,out_for_delivery,
1524,211,629,2025-11-24 03:00:00,delivered,Dirección de Entrega
1525,212,630,2025-05-25 00:00:00,order_placed,
1526,212,630,2025-05-25 04:00:00,cancelled,
1527,213,634,2025-11-22 00:00:00,order_placed,
1528,213,634,2025-11-22 21:00:00,payment_confirmed,
1529,213,634,2025-11-23 10:00:00,preparing,
1530,213,634,2025-11-24 08:00:00,ready_for_pickup,
1531,213,634,2025-11-24 20:00:00,shipped,Barranquilla
1532,213,634,2025-11-25 18:00:00,in_transit,Medellín
1533,213,634,2025-11-26 00:00:00,out_for_delivery,
1534,213,634,2025-11-26 04:00:00,delivered,Dirección de Entrega
1535,214,636,2025-07-17 00:00:00,order_placed,
1536,214,636,2025-07-17 04:00:00,cancelled,
1537,215,639,2025-04-22 00:00:00,order_placed,
1538,215,639,2025-04-22 21:00:00,payment_confirmed,
1539,215,639,2025-04-23 20:00:00,preparing,
1540,215,639,2025-04-24 13:00:00,ready_for_pickup,
1541,215,639,2025-04-25 05:00:00,shipped,Medellín
1542,215,639,2025-04-26 05:00:00,in_transit,Bogotá D.C.
1543,215,639,2025-04-26 20:00:00,out_for_delivery,
1544,215,639,2025-04-27 15:00:00,delivered,Dirección de Entrega
1545,216,641,2025-08-02 00:00:00,order_placed,
1546,216,641,2025-08-02 20:00:00,payment_confirmed,
